CustomerID;Region;Sales;Discount;Date;ProductID;Quantity;Return;CustomerType;SalesChannel;PaymentMethod;SatisfactionScore;ProductCategory;Столбец5;Столбец1;Month2;Столбец2;Столбец3;Столбец4
1486;South;16008.513777307731;5.0;2023-02-08 07:38:22.702702702;133;40;0;Returning;Online;Cash;9;Clothing;08.02.2023 7:38;44965,31831;1900-01;0;;
1487;East;13103.403859927363;15.0;2024-08-20 18:22:42.162162160;181;47;0;VIP;Direct;Bank Transfer;4;Books;20.08.2024 18:22;45524,76576;1900-01;0;;
1488;West;16345.349800290405;15.0;2023-09-05 19:00:10.810810808;197;65;0;New;In-Store;Cash;9;Books;05.09.2023 19:00;45174,79178;1900-01;0;;
1489;North;19834.365135631015;10.0;2024-06-24 06:55:08.108108104;174;29;0;Returning;Online;Cash;10;Sports;24.06.2024 6:55;45467,28829;1900-01;0;;
1490;North;28972.78931758894;5.0;2024-06-05 18:25:35.135135136;175;50;0;VIP;Direct;Bank Transfer;6;Sports;05.06.2024 18:25;45448,76777;1900-01;0;;
1491;West;0;;2024-07-28 03:16:02.162162160;148;98;0;Returning;In-Store;Credit Card;10;Electronics;28.07.2024 3:16;45501,13613;1900-01;0;;
1492;North;21118.939758194494;5.0;2023-12-25 21:57:28.648648648;178;13;0;Returning;Online;Cash;7;Health & Beauty;25.12.2023 21:57;45285,91491;1900-01;0;;
1493;North;19917.88551963624;15.0;2023-12-26 13:17:07.027027024;156;1;1;Returning;Direct;Bank Transfer;10;Clothing;26.12.2023 13:17;45286,55355;1900-01;0;;
1494;South;25941.96636724042;15.0;2024-02-09 06:11:53.513513512;194;34;0;VIP;In-Store;Cash;3;Books;09.02.2024 6:11;45331,25825;1900-01;0;;
1495;North;32634.66212936811;5.0;2024-03-08 23:55:40.540540536;192;93;0;Returning;Direct;Cash;8;Sports;08.03.2024 23:55;45359,99699;1900-01;0;;
1496;East;17345.656135398396;5.0;2023-01-05 11:17:28.648648648;125;48;0;VIP;Direct;Cash;3;Books;05.01.2023 11:17;44931,47046;1900-01;0;;
1497;East;17552.802787408888;;2023-08-24 00:27:23.243243240;117;77;0;New;Online;Cash;1;Books;24.08.2023 0:27;45162,01902;1900-01;0;;
1498;West;25220.80438534536;;2023-01-29 02:24:08.648648648;195;48;0;VIP;Online;Cash;10;Sports;29.01.2023 2:24;44955,10009;1900-01;0;;
1499;North;23409.457448131558;5.0;2023-08-08 01:16:23.783783784;185;49;0;New;In-Store;Credit Card;5;Home & Kitchen;08.08.2023 1:16;45146,05304;1900-01;0;;
1500;West;29233.536628680165;5.0;2024-04-27 19:27:34.054054048;137;64;0;VIP;Online;Credit Card;2;Sports;27.04.2024 19:27;45409,81081;1900-01;0;;
1501;East;22919.64092662982;5.0;2024-05-22 17:13:30.810810808;180;61;1;Returning;In-Store;Bank Transfer;10;Sports;22.05.2024 17:13;45434,71771;1900-01;0;;
1502;North;18203.5395460647;5.0;2023-08-27 20:25:13.513513512;186;29;0;VIP;Direct;Credit Card;6;Health & Beauty;27.08.2023 20:25;45165,85084;1900-01;0;;
1503;North;22953.274153461545;10.0;2024-01-30 16:17:17.837837836;187;39;0;Returning;Direct;Credit Card;10;Sports;30.01.2024 16:17;45321,67867;1900-01;0;;
1504;West;25543.517902914537;5.0;2023-01-17 14:30:37.837837837;149;88;0;New;In-Store;Credit Card;9;Toys;17.01.2023 14:30;44943,60459;1900-01;0;;
1505;East;24102.41090598682;;2023-05-03 14:50:48.648648648;107;26;0;VIP;Direct;Cash;1;Sports;03.05.2023 14:50;45049,61861;1900-01;0;;
1506;North;22536.37015553649;15.0;2024-08-16 07:05:13.513513512;140;17;0;Returning;Online;Cash;4;Books;16.08.2024 7:05;45520,29529;1900-01;0;;
1507;West;25333.37344794577;10.0;2024-06-25 13:34:24.864864864;105;71;0;New;Direct;Bank Transfer;1;Clothing;25.06.2024 13:34;45468,56556;1900-01;0;;
1508;East;25846.477952228364;5.0;2023-08-16 08:31:42.702702700;168;13;0;New;Online;Bank Transfer;1;Books;16.08.2023 8:31;45154,35535;1900-01;0;;
1509;West;26910.794955187637;15.0;2023-02-08 22:58:01.081081081;143;69;0;VIP;In-Store;Bank Transfer;8;Health & Beauty;08.02.2023 22:58;44965,95696;1900-01;0;;
1510;South;23243.54943794821;10.0;2023-02-08 22:58:01.081081081;163;26;0;New;In-Store;Cash;2;Toys;08.02.2023 22:58;44965,95696;1900-01;0;;
1511;North;19164.40959841573;15.0;2023-09-26 20:48:17.297297296;128;49;0;Returning;Direct;Credit Card;1;Sports;26.09.2023 20:48;45195,86686;1900-01;0;;
1512;South;20733.568432166616;5.0;2024-05-21 10:34:14.054054048;127;67;0;New;Direct;Credit Card;8;Home & Kitchen;21.05.2024 10:34;45433,44044;1900-01;0;;
1513;East;26032.544832541782;5.0;2024-02-08 14:52:15.135135132;110;7;0;New;Online;Cash;4;Electronics;08.02.2024 14:52;45330,61962;1900-01;0;;
1514;South;15915.32164506382;;2024-05-20 03:54:57.297297296;164;58;0;Returning;Online;Bank Transfer;3;Sports;20.05.2024 3:54;45432,16316;1900-01;0;;
1515;South;21843.366544364508;5.0;2023-12-18 06:01:48.108108108;118;49;0;New;Direct;Bank Transfer;4;Clothing;18.12.2023 6:01;45278,25125;1900-01;0;;
1516;East;18033.305938363195;5.0;2023-08-31 01:03:25.405405404;108;53;0;New;Direct;Bank Transfer;5;Electronics;31.08.2023 1:03;45169,04404;1900-01;0;;
1517;West;20143.72411467409;10.0;2023-06-26 06:20:32.432432432;126;65;0;New;In-Store;Cash;1;Home & Kitchen;26.06.2023 6:20;45103,26426;1900-01;0;;
1518;South;26392.259313036495;;2024-01-22 09:01:58.918918916;133;62;0;New;In-Store;Bank Transfer;1;Health & Beauty;22.01.2024 9:01;45313,37637;1900-01;0;;
1519;West;20955.49534009952;10.0;2023-10-02 14:45:02.702702700;143;17;0;Returning;In-Store;Bank Transfer;3;Health & Beauty;02.10.2023 14:45;45201,61461;1900-01;0;;
1520;South;20232.182740780743;15.0;2023-03-14 19:18:55.135135135;167;43;0;New;Direct;Cash;6;Home & Kitchen;14.03.2023 19:18;44999,8048;1900-01;0;;
1521;West;13200.719295100404;5.0;2024-03-14 17:52:25.945945944;199;25;0;Returning;Direct;Credit Card;1;Books;14.03.2024 17:52;45365,74473;1900-01;0;;
1522;East;23731.267830136105;15.0;2023-03-18 15:16:45.405405405;181;3;0;New;Direct;Cash;2;Home & Kitchen;18.03.2023 15:16;45003,63663;1900-01;0;;
1523;South;23227.420905705378;10.0;2023-12-01 15:31:10.270270268;114;79;0;New;In-Store;Cash;7;Sports;01.12.2023 15:31;45261,64664;1900-01;0;;
1524;East;30816.2736165273;5.0;2024-09-28 02:01:04.864864864;150;29;0;New;Direct;Cash;1;Clothing;28.09.2024 2:01;45563,08407;1900-01;0;;
1525;South;18461.108825234995;5.0;2024-07-27 11:56:23.783783784;112;32;0;New;Online;Cash;7;Toys;27.07.2024 11:56;45500,49749;1900-01;0;;
1526;East;21095.751638319696;10.0;2023-09-23 00:50:27.027027024;182;26;0;Returning;Direct;Credit Card;4;Sports;23.09.2023 0:50;45192,03503;1900-01;0;;
1527;East;21246.918418553778;10.0;2023-04-14 11:01:37.297297297;148;16;1;Returning;Direct;Bank Transfer;10;Sports;14.04.2023 11:01;45030,45946;1900-01;0;;
1528;South;27887.266398817374;10.0;2024-05-16 23:16:45.405405400;169;25;0;Returning;Direct;Cash;6;Sports;16.05.2024 23:16;45428,96997;1900-01;0;;
1529;South;19523.52233806524;10.0;2024-08-03 12:32:25.945945944;155;54;0;VIP;Direct;Credit Card;8;Electronics;03.08.2024 12:32;45507,52251;1900-01;0;;
1530;South;21395.107628851696;10.0;2024-03-14 17:52:25.945945944;175;28;0;New;Direct;Bank Transfer;9;Electronics;14.03.2024 17:52;45365,74473;1900-01;0;;
1531;North;23039.482548582695;5.0;2024-09-18 12:06:29.189189184;150;73;0;New;Online;Bank Transfer;6;Health & Beauty;18.09.2024 12:06;45553,5045;1900-01;0;;
1532;West;20933.04561578179;10.0;2023-08-03 13:58:55.135135136;136;56;0;Returning;Online;Bank Transfer;9;Sports;03.08.2023 13:58;45141,58258;1900-01;0;;
1533;North;17767.83192724736;5.0;2023-08-30 09:43:47.027027024;116;65;0;VIP;Direct;Cash;4;Books;30.08.2023 9:43;45168,40541;1900-01;0;;
1534;North;20970.449964491538;5.0;2023-07-26 06:43:36.216216216;157;93;0;New;In-Store;Cash;6;Health & Beauty;26.07.2023 6:43;45133,28028;1900-01;0;;
1535;East;25368.158749298862;10.0;2023-04-20 20:18:01.081081080;186;86;0;Returning;Direct;Bank Transfer;8;Clothing;20.04.2023 20:18;45036,84584;1900-01;0;;
1536;South;14867.423502944699;10.0;2024-09-30 00:00:00.000000000;189;80;0;New;Direct;Bank Transfer;9;Home & Kitchen;30.09.2024 0:00;45565;1900-01;0;;
1537;West;20664.84837073438;;2024-05-16 23:16:45.405405400;128;41;0;New;Direct;Bank Transfer;3;Electronics;16.05.2024 23:16;45428,96997;1900-01;0;;
1538;East;16499.395925304132;5.0;2023-02-10 05:37:17.837837837;132;51;0;Returning;In-Store;Bank Transfer;2;Sports;10.02.2023 5:37;44967,23422;1900-01;0;;
1539;North;25975.233144624213;10.0;2023-03-05 20:43:57.837837838;159;71;0;Returning;In-Store;Bank Transfer;6;Clothing;05.03.2023 20:43;44990,86385;1900-01;0;;
1540;South;12384.065476081127;10.0;2023-07-25 00:04:19.459459458;190;78;1;New;In-Store;Bank Transfer;4;Health & Beauty;25.07.2023 0:04;45132,003;1900-01;0;;
1541;East;17205.39076364206;10.0;2024-09-14 00:49:00.540540536;188;29;0;New;Online;Credit Card;1;Health & Beauty;14.09.2024 0:49;45549,03403;1900-01;0;;
1542;South;21886.059375322606;;2023-02-11 12:16:34.594594594;154;83;0;Returning;In-Store;Bank Transfer;8;Electronics;11.02.2023 12:16;44968,5115;1900-01;0;;
1543;East;27827.620146171703;;2024-06-21 17:36:34.594594592;109;19;0;New;Online;Cash;9;Health & Beauty;21.06.2024 17:36;45464,73373;1900-01;0;;
1544;South;19671.248694635062;15.0;2023-12-22 01:59:38.378378376;146;66;0;New;Online;Cash;9;Books;22.12.2023 1:59;45282,08308;1900-01;0;;
1545;North;17224.00236653401;5.0;2024-01-17 21:44:30.270270268;122;41;0;Returning;In-Store;Cash;2;Health & Beauty;17.01.2024 21:44;45308,9059;1900-01;0;;
1546;West;29405.785347202953;15.0;2023-10-19 20:35:18.918918916;184;45;0;New;In-Store;Bank Transfer;9;Toys;19.10.2023 20:35;45218,85785;1900-01;0;;
1547;North;0;10.0;2024-01-05 03:11:42.702702700;120;15;0;New;In-Store;Cash;7;Home & Kitchen;05.01.2024 3:11;45296,13313;1900-01;0;;
1548;West;9005.97021689959;;2023-10-16 15:57:07.027027024;112;3;0;VIP;Online;Credit Card;5;Health & Beauty;16.10.2023 15:57;45215,66466;1900-01;0;;
1549;South;22200.07225026666;;2023-06-14 18:27:01.621621620;132;11;0;Returning;Direct;Bank Transfer;7;Toys;14.06.2023 18:27;45091,76876;1900-01;0;;
1550;East;17489.728878236943;15.0;2024-08-18 20:23:47.027027024;123;53;1;VIP;In-Store;Cash;9;Clothing;18.08.2024 20:23;45522,84985;1900-01;0;;
1551;North;14893.835914346433;;2024-04-02 06:21:58.918918920;110;46;0;VIP;In-Store;Credit Card;8;Health & Beauty;02.04.2024 6:21;45384,26525;1900-01;0;;
1552;West;23541.782236496765;10.0;2023-09-29 10:06:50.810810808;116;30;0;VIP;In-Store;Credit Card;6;Books;29.09.2023 10:06;45198,42141;1900-01;0;;
1553;North;21219.003568855995;;2024-09-16 14:07:34.054054048;167;57;0;New;Online;Cash;4;Clothing;16.09.2024 14:07;45551,58859;1900-01;0;;
1554;West;17179.606846316357;15.0;2024-08-20 03:03:03.783783784;146;18;0;New;Online;Credit Card;1;Sports;20.08.2024 3:03;45524,12712;1900-01;0;;
1555;North;13598.478006645528;10.0;2023-04-24 00:56:12.972972972;124;51;0;VIP;Direct;Cash;6;Health & Beauty;24.04.2023 0:56;45040,03903;1900-01;0;;
1556;West;24362.286641400722;15.0;2024-08-16 22:24:51.891891888;193;48;0;VIP;In-Store;Credit Card;3;Electronics;16.08.2024 22:24;45520,93392;1900-01;0;;
1557;West;23251.005889793305;;2023-06-28 04:19:27.567567566;172;66;1;VIP;Online;Bank Transfer;6;Toys;28.06.2023 4:19;45105,18017;1900-01;0;;
1558;nan;19504.120681103086;15.0;2023-08-08 01:16:23.783783784;120;96;0;New;Direct;Bank Transfer;6;Toys;08.08.2023 1:16;45146,05304;1900-01;0;;
1559;West;29233.18498023833;15.0;2023-01-11 05:14:14.054054054;183;8;0;VIP;In-Store;Bank Transfer;4;Electronics;11.01.2023 5:14;44937,21822;1900-01;0;;
1560;South;14649.576168369236;5.0;2023-07-08 09:33:41.621621620;182;22;0;VIP;Online;Bank Transfer;2;Home & Kitchen;08.07.2023 9:33;45115,39839;1900-01;0;;
1561;West;12372.374145376307;;2023-05-09 08:47:34.054054054;182;6;1;Returning;In-Store;Bank Transfer;9;Sports;09.05.2023 8:47;45055,36637;1900-01;0;;
1562;East;16540.459650593777;;2024-09-05 17:33:41.621621616;111;76;0;Returning;In-Store;Cash;2;Books;05.09.2024 17:33;45540,73172;1900-01;0;;
1563;East;0;15.0;2024-03-12 04:33:52.432432432;136;57;0;New;Online;Bank Transfer;3;Toys;12.03.2024 4:33;45363,19019;1900-01;0;;
1564;East;21216.697246613458;5.0;2024-08-09 06:29:11.351351352;141;36;0;Returning;Online;Bank Transfer;10;Clothing;09.08.2024 6:29;45513,27027;1900-01;0;;
1565;West;18793.81971071835;;2024-05-08 16:01:26.486486480;116;79;0;Returning;Online;Bank Transfer;1;Books;08.05.2024 16:01;45420,66766;1900-01;0;;
1566;South;21760.276982571486;10.0;2023-05-04 06:10:27.027027026;147;92;0;Returning;In-Store;Bank Transfer;7;Toys;04.05.2023 6:10;45050,25726;1900-01;0;;
1567;South;13742.30287904778;15.0;2023-04-05 12:26:40.000000000;127;57;0;New;In-Store;Credit Card;1;Sports;05.04.2023 12:26;45021,51852;1900-01;0;;
1568;West;27218.823020366297;;2023-08-27 20:25:13.513513512;140;49;0;Returning;Direct;Bank Transfer;9;Home & Kitchen;27.08.2023 20:25;45165,85084;1900-01;0;;
1569;East;19589.244108037157;10.0;2024-07-20 11:20:21.621621616;198;45;0;New;In-Store;Bank Transfer;1;Sports;20.07.2024 11:20;45493,47247;1900-01;0;;
1570;East;25586.479157940637;;2023-01-22 17:07:44.864864864;146;82;0;VIP;Online;Cash;5;Clothing;22.01.2023 17:07;44948,7137;1900-01;0;;
1571;South;21713.626731888522;10.0;2023-08-24 00:27:23.243243240;117;66;0;Returning;In-Store;Credit Card;7;Sports;24.08.2023 0:27;45162,01902;1900-01;0;;
1572;East;22283.76609576892;15.0;2023-01-18 21:09:54.594594594;177;77;0;New;Direct;Cash;3;Books;18.01.2023 21:09;44944,88188;1900-01;0;;
1573;North;22848.83640116102;;2024-05-09 07:21:04.864864864;198;45;0;Returning;Direct;Bank Transfer;9;Clothing;09.05.2024 7:21;45421,3063;1900-01;0;;
1574;South;0;;2023-05-21 12:00:43.243243242;170;79;0;VIP;Online;Cash;8;Electronics;21.05.2023 12:00;45067,5005;1900-01;0;;
1575;East;0;5.0;2023-02-03 05:01:15.675675675;112;20;0;New;Online;Cash;3;Health & Beauty;03.02.2023 5:01;44960,2092;1900-01;0;;
1576;South;26645.762650662156;15.0;2024-08-18 05:04:08.648648648;181;64;0;New;Direct;Bank Transfer;5;Electronics;18.08.2024 5:04;45522,2112;1900-01;0;;
1577;North;20982.60584850735;10.0;2024-05-19 12:35:18.918918920;112;93;0;New;Direct;Credit Card;7;Books;19.05.2024 12:35;45431,52451;1900-01;0;;
1578;South;23545.01878794256;;2023-08-13 19:13:09.189189188;199;93;1;VIP;Direct;Credit Card;4;Health & Beauty;13.08.2023 19:13;45151,8008;1900-01;0;;
1579;South;19551.321528563865;;2023-09-07 16:59:05.945945944;130;67;0;VIP;Online;Cash;5;Electronics;07.09.2023 16:59;45176,7077;1900-01;0;;
1580;South;27200.586077247364;10.0;2023-02-17 21:32:58.378378378;101;83;0;VIP;Direct;Bank Transfer;3;Health & Beauty;17.02.2023 21:32;44974,89789;1900-01;0;;
1581;South;16618.038489703653;15.0;2023-11-11 20:22:20.540540540;115;3;0;New;Direct;Cash;9;Toys;11.11.2023 20:22;45241,84884;1900-01;0;;
1582;North;29004.70216455408;5.0;2024-03-14 17:52:25.945945944;108;54;0;VIP;Online;Cash;10;Sports;14.03.2024 17:52;45365,74473;1900-01;0;;
1583;West;19799.210246778282;5.0;2023-11-29 17:32:15.135135132;172;78;0;Returning;In-Store;Cash;9;Clothing;29.11.2023 17:32;45259,73073;1900-01;0;;
1584;South;12846.124489409758;;2024-09-14 00:49:00.540540536;137;64;0;VIP;In-Store;Bank Transfer;7;Health & Beauty;14.09.2024 0:49;45549,03403;1900-01;0;;
1585;South;20640.52207455395;10.0;2023-03-16 01:58:11.891891892;174;40;0;New;Direct;Bank Transfer;10;Toys;16.03.2023 1:58;45001,08207;1900-01;0;;
1586;East;16594.741712625597;;2023-06-28 04:19:27.567567566;153;59;0;Returning;In-Store;Credit Card;2;Sports;28.06.2023 4:19;45105,18017;1900-01;0;;
1587;South;0;10.0;2024-04-10 13:37:17.837837832;155;55;0;VIP;In-Store;Bank Transfer;7;Sports;10.04.2024 13:37;45392,56756;1900-01;0;;
1588;East;16736.880103488045;5.0;2023-04-22 02:57:17.837837838;185;62;0;Returning;In-Store;Cash;7;Home & Kitchen;22.04.2023 2:57;45038,12311;1900-01;0;;
1589;West;17769.082833926102;15.0;2024-04-20 18:51:31.891891888;196;4;0;Returning;In-Store;Cash;5;Electronics;20.04.2024 18:51;45402,78578;1900-01;0;;
1590;North;10552.296345272345;10.0;2024-08-28 10:18:22.702702696;199;60;0;New;Direct;Credit Card;9;Home & Kitchen;28.08.2024 10:18;45532,42942;1900-01;0;;
1591;North;17738.468403754618;5.0;2024-05-02 06:45:02.702702704;186;75;0;Returning;In-Store;Bank Transfer;3;Books;02.05.2024 6:45;45414,28127;1900-01;0;;
1592;West;7880.603366855217;;2023-07-07 18:14:03.243243242;144;95;1;Returning;In-Store;Cash;4;Toys;07.07.2023 18:14;45114,75976;1900-01;0;;
1593;North;12080.485882571384;10.0;2023-10-15 09:17:50.270270268;133;96;0;New;Online;Credit Card;1;Home & Kitchen;15.10.2023 9:17;45214,38738;1900-01;0;;
1594;West;23802.073280721488;15.0;2024-06-15 23:39:49.189189184;108;91;0;New;Direct;Credit Card;6;Home & Kitchen;15.06.2024 23:39;45458,98598;1900-01;0;;
1595;West;23929.000793254163;;2023-11-27 04:13:41.621621620;187;30;0;New;Online;Cash;4;Sports;27.11.2023 4:13;45257,17617;1900-01;0;;
1596;West;0;;2023-01-13 18:32:47.567567567;107;2;0;Returning;Online;Cash;1;Toys;13.01.2023 18:32;44939,77277;1900-01;0;;
1597;North;15165.119284353936;5.0;2023-02-15 23:34:03.243243243;106;62;0;Returning;Direct;Bank Transfer;2;Sports;15.02.2023 23:34;44972,98198;1900-01;0;;
1598;East;19761.4432192901;10.0;2024-06-21 02:16:56.216216216;135;49;0;Returning;In-Store;Credit Card;3;Clothing;21.06.2024 2:16;45464,09509;1900-01;0;;
1599;West;19981.987304547158;;2023-01-23 08:27:23.243243243;117;9;0;New;Online;Cash;9;Health & Beauty;23.01.2023 8:27;44949,35235;1900-01;0;;
1600;South;14208.176554037287;15.0;2023-11-20 03:37:39.459459456;102;92;0;VIP;Direct;Credit Card;8;Books;20.11.2023 3:37;45250,15115;1900-01;0;;
1601;North;27516.991508835752;10.0;2024-07-27 11:56:23.783783784;127;31;0;Returning;In-Store;Bank Transfer;7;Books;27.07.2024 11:56;45500,49749;1900-01;0;;
1602;West;24386.811452878355;15.0;2023-05-29 03:56:23.783783784;169;98;0;VIP;Direct;Cash;4;Electronics;29.05.2023 3:56;45075,16416;1900-01;0;;
1603;nan;18895.17913085168;;2024-04-09 06:58:01.081081080;143;61;0;New;Online;Bank Transfer;1;Sports;09.04.2024 6:58;45391,29029;1900-01;0;;
1604;South;20134.429194972654;15.0;2024-09-18 12:06:29.189189184;120;79;0;Returning;In-Store;Credit Card;8;Health & Beauty;18.09.2024 12:06;45553,5045;1900-01;0;;
1605;East;21041.914039737763;5.0;2023-11-13 18:21:15.675675672;127;48;1;VIP;In-Store;Bank Transfer;4;Electronics;13.11.2023 18:21;45243,76476;1900-01;0;;
1606;East;9791.325657878548;15.0;2023-05-11 22:06:07.567567566;153;25;0;Returning;Direct;Bank Transfer;3;Books;11.05.2023 22:06;45057,92091;1900-01;0;;
1607;East;18764.113087397014;10.0;2023-09-29 10:06:50.810810808;153;36;0;Returning;In-Store;Credit Card;9;Health & Beauty;29.09.2023 10:06;45198,42141;1900-01;0;;
1608;West;16590.078760011005;15.0;2024-08-23 07:41:15.675675672;164;8;0;Returning;Online;Bank Transfer;10;Home & Kitchen;23.08.2024 7:41;45527,32031;1900-01;0;;
1609;West;14991.899950525421;15.0;2023-01-28 11:04:30.270270270;199;73;1;VIP;Online;Credit Card;4;Clothing;28.01.2023 11:04;44954,46146;1900-01;0;;
1610;West;0;5.0;2023-02-27 11:27:34.054054054;120;58;0;New;Online;Cash;4;Home & Kitchen;27.02.2023 11:27;44984,47748;1900-01;0;;
1611;North;28988.432634247612;15.0;2024-08-15 15:45:35.135135136;198;45;0;Returning;Direct;Credit Card;9;Clothing;15.08.2024 15:45;45519,65666;1900-01;0;;
1612;South;23204.21430633505;15.0;2024-06-12 03:41:58.918918920;112;62;0;New;In-Store;Credit Card;2;Sports;12.06.2024 3:41;45455,15414;1900-01;0;;
1613;West;17144.105051086015;;2023-10-27 12:30:59.459459456;156;39;0;New;In-Store;Cash;5;Toys;27.10.2023 12:30;45226,52152;1900-01;0;;
1614;South;22862.913906780792;;2024-01-21 17:42:20.540540540;148;96;0;VIP;In-Store;Credit Card;4;Electronics;21.01.2024 17:42;45312,73773;1900-01;0;;
1615;South;26996.77718293001;10.0;2023-10-25 14:32:04.324324324;153;58;0;VIP;Online;Cash;9;Electronics;25.10.2023 14:32;45224,6056;1900-01;0;;
1616;East;24623.168414563843;;2024-06-26 20:13:41.621621616;109;81;0;New;In-Store;Cash;5;Toys;26.06.2024 20:13;45469,84284;1900-01;0;;
1617;North;20298.151849600872;;2023-10-17 07:16:45.405405404;152;99;0;Returning;Online;Credit Card;9;Health & Beauty;17.10.2023 7:16;45216,3033;1900-01;0;;
1618;West;16765.31611147213;;2024-01-15 08:25:56.756756756;143;83;0;VIP;In-Store;Bank Transfer;9;Toys;15.01.2024 8:25;45306,35134;1900-01;0;;
1619;East;23491.116568067948;;2023-08-01 00:40:21.621621620;146;64;0;Returning;Online;Bank Transfer;2;Sports;01.08.2023 0:40;45139,02802;1900-01;0;;
1620;East;21967.426927108747;5.0;2023-11-20 03:37:39.459459456;152;44;0;Returning;In-Store;Cash;9;Books;20.11.2023 3:37;45250,15115;1900-01;0;;
1621;West;24475.966100138663;;2024-05-21 10:34:14.054054048;173;29;0;Returning;Direct;Bank Transfer;3;Toys;21.05.2024 10:34;45433,44044;1900-01;0;;
1622;South;23175.859008409847;5.0;2023-10-27 12:30:59.459459456;145;59;0;New;Direct;Bank Transfer;4;Clothing;27.10.2023 12:30;45226,52152;1900-01;0;;
1623;East;25247.763576596677;5.0;2023-01-13 18:32:47.567567567;112;71;0;Returning;Online;Credit Card;1;Books;13.01.2023 18:32;44939,77277;1900-01;0;;
1624;South;17323.82394219716;;2023-05-25 23:18:11.891891892;136;92;0;New;Online;Cash;1;Toys;25.05.2023 23:18;45071,97096;1900-01;0;;
1625;North;26586.97032817163;15.0;2023-08-28 11:44:51.891891892;123;9;0;New;In-Store;Cash;1;Electronics;28.08.2023 11:44;45166,48948;1900-01;0;;
1626;South;20987.998023461998;5.0;2023-03-24 09:13:30.810810810;101;92;0;Returning;In-Store;Credit Card;9;Home & Kitchen;24.03.2023 9:13;45009,38438;1900-01;0;;
1627;North;30376.304363126328;15.0;2024-03-14 02:32:47.567567568;185;6;0;Returning;Direct;Bank Transfer;8;Clothing;14.03.2024 2:32;45365,1061;1900-01;0;;
1628;South;16554.06090955216;15.0;2024-01-31 07:36:56.216216216;180;29;0;Returning;In-Store;Cash;5;Sports;31.01.2024 7:36;45322,31731;1900-01;0;;
1629;East;28679.819015826244;;2023-09-21 18:11:10.270270268;199;58;0;Returning;Online;Bank Transfer;5;Clothing;21.09.2023 18:11;45190,75775;1900-01;0;;
1630;East;20989.55391731324;10.0;2024-05-22 01:53:52.432432432;113;17;0;New;Online;Cash;9;Health & Beauty;22.05.2024 1:53;45434,07907;1900-01;0;;
1631;North;16742.909981927758;;2023-02-14 16:54:46.486486486;109;16;0;Returning;Online;Cash;3;Home & Kitchen;14.02.2023 16:54;44971,7047;1900-01;0;;
1632;West;17580.570829728393;10.0;2023-09-15 08:54:46.486486484;134;87;0;Returning;Online;Cash;3;Clothing;15.09.2023 8:54;45184,37137;1900-01;0;;
1633;North;18398.2634590284;10.0;2023-12-25 06:37:50.270270268;124;95;0;New;Online;Cash;7;Toys;25.12.2023 6:37;45285,27627;1900-01;0;;
1634;North;22120.82973200958;;2024-01-23 00:21:37.297297296;102;3;0;VIP;Direct;Bank Transfer;9;Clothing;23.01.2024 0:21;45314,01501;1900-01;0;;
1635;South;22614.177440177496;;2024-05-19 12:35:18.918918920;116;21;0;VIP;Direct;Bank Transfer;6;Clothing;19.05.2024 12:35;45431,52451;1900-01;0;;
1636;South;17131.499980307104;10.0;2023-09-10 21:37:17.837837836;111;64;0;New;Online;Bank Transfer;2;Clothing;10.09.2023 21:37;45179,90089;1900-01;0;;
1637;North;19878.227038695084;;2023-08-03 13:58:55.135135136;153;90;1;VIP;In-Store;Bank Transfer;1;Health & Beauty;03.08.2023 13:58;45141,58258;1900-01;0;;
1638;East;30711.35179305932;10.0;2024-02-15 15:28:17.297297296;123;36;0;New;Online;Credit Card;2;Clothing;15.02.2024 15:28;45337,64464;1900-01;0;;
1639;South;28637.715850503555;15.0;2023-11-18 20:58:22.702702700;128;86;0;Returning;Direct;Cash;1;Clothing;18.11.2023 20:58;45248,87387;1900-01;0;;
1640;West;22181.61834837016;;2024-08-03 12:32:25.945945944;142;62;0;Returning;Online;Cash;10;Health & Beauty;03.08.2024 12:32;45507,52251;1900-01;0;;
1641;South;20190.017390841;15.0;2023-06-25 15:00:54.054054054;124;42;0;VIP;Direct;Cash;10;Books;25.06.2023 15:00;45102,62563;1900-01;0;;
1642;South;20600.156633591305;5.0;2024-07-23 00:38:55.135135136;199;76;0;Returning;Direct;Credit Card;9;Home & Kitchen;23.07.2024 0:38;45496,02703;1900-01;0;;
1643;West;23067.589863652083;15.0;2023-01-08 15:55:40.540540540;159;42;0;VIP;Online;Bank Transfer;10;Sports;08.01.2023 15:55;44934,66366;1900-01;0;;
1644;North;14886.037174007972;15.0;2023-01-02 06:39:16.756756756;189;61;0;VIP;Online;Cash;8;Books;02.01.2023 6:39;44928,27727;1900-01;0;;
1645;West;18713.117312883274;10.0;2024-09-21 01:25:02.702702696;164;13;0;Returning;In-Store;Bank Transfer;7;Electronics;21.09.2024 1:25;45556,05905;1900-01;0;;
1646;North;11657.079630612052;15.0;2024-09-21 01:25:02.702702696;183;11;0;Returning;Direct;Bank Transfer;3;Health & Beauty;21.09.2024 1:25;45556,05905;1900-01;0;;
1647;North;21996.115613026395;;2024-09-15 22:47:55.675675672;127;54;0;VIP;In-Store;Credit Card;8;Health & Beauty;15.09.2024 22:47;45550,94994;1900-01;0;;
